Plate_ID,Registration_State,Plate_Type,Vehicle_Make,Issuer_Code,Street_Name,Vehicle_Year
73EMTP,NY,SRF,CHRYS,947279,59TH ST,2017
FXW4290,NY,PAS,VOLKS,944085,52ND ST,1993
97087JZ,NY,COM,FORD,962309,KENT AVE,2004
C84EZW,NJ,PAS,DODGE,962309,DRIGGS AVE,2015
DLB9542,NY,PAS,JEEP,945570,E 5 ST,2004
EAD6950,NY,PAS,FORD,945770,E 5 ST,2005
BNT1367,GA,PAS,CHEVR,945570,E 5 ST,0
R419629,IL,PAS,HONDA,945570,E 5 ST,0
36075JY,NY,COM,CHEVR,945570,E 5 ST,0
CKB3091,NY,PAS,SUBAR,945570,E 5 ST,1999
FSC7373,NY,PAS,AUDI,945570,E 5 ST,2009
AB56721,CT,PAS,LINCO,948120,PROSPECT PL,0
63503JM,NY,COM,FORD,932277,W 51 ST,0
VVK5781,VA,PAS,DODGE,947215,WEST 89 ST,0
AH49447,AZ,PAS,GMC,953531,W 93 ST,0
FMA7167,NY,PAS,NISSA,958690,DESALES PL,0
AE82331,CT,PAS,VOLVO,949836,HAUSMAN ST,0
S7ZG,FL,PAS,FORD,944434,DEKALB AVE,0
1.7E+829,99,PAS,SUBAR,922346,TROUTMAN ST,0
436MLC,FL,PAS,HONDA,958747,COVERT ST,0
T706054C,NY,PAS,TOYOT,951561,2ND AVE,2012
12074MJ,NY,COM,FRUEH,950857,E 16 STREET,2016
63581JM,NY,COM,MERCU,954335,WASHINGTON ST,1996
28648MH,NY,COM,MERCU,957523,C/O CHARLES ST,1997
83485MH,NY,COM,WORKH,957226,8 AVE,0
28503MH,NY,COM,FRUEH,947723,AMSTERDAM AVE,2015
35252MB,NY,COM,FRUEH,947723,AMSTERDAM AVE,2012
5EG385,MA,PAS,FORD,957657,BERRY ST,0
63402JM,NY,COM,GMC,950441,W 87 ST,1987
45176MG,NY,COM,DODGE,950441,WEST END AVE,2014
61270MC,NY,COM,FORD,957913,W 86 ST,2012
35410MB,NY,COM,WORKH,957913,WEST END AVE,2011
14476JY,NY,COM,FRUEH,957545,COLUMBUS,2007
XBYG70,NJ,PAS,,957545,WEST END,0
3CC7780,MA,PAS,HONDA,932160,COMMERICE STREET,0
324CV6,MA,PAS,NISSA,942867,MANHATTAN AVE,0
DDC9395,NY,PAS,ME/BE,954656,STERLING PL,2014
20318TC,NY,TRC,KENWO,952543,2 AVE,2007
62500JM,NY,COM,INTER,915780,C/O KENT,1997
DCG2284,NY,PAS,SUBAR,915780,ECKFORD ST,2010
1287096,ME,PAS,,962472,S/W C/O GREENPOINT A,0
3974921,NH,PAS,CADIL,962473,BROOME ST,2013
85990M8,NY,COM,MERCU,958397,8TH AVENUE,0
FMA1313,NY,PAS,NISSA,959939,PROSPECT PL,2003
FPE1824,NY,PAS,LEXUS,959683,LINCOLN PL,2007
2XT254,OK,PAS,MERCU,942103,AVE C,0
16214TC,NY,COM,,154609,W 44TH ST,0
RYK21K,NJ,PAS,RA/RO,947077,W 100 ST,0
2017335,99,PAS,NISSA,935983,DEAN ST .,0
AP879L,NJ,PAS,VOLVO,961250,COURT ST,0
FFW8529,NY,PAS,TOYOT,960550,MORTON ST,2016
89985MC,99,COM,MITSU,960550,MORTON ST,2013
91764MC,NY,COM,GMC,943628,W 10 ST,2013
AF66663,PA,PAS,MERCU,926145,HUDSON ST,0
23831MC,NY,COM,ME/BE,926145,6 AVE,2012
2220568,IN,PAS,MERCU,926145,VARICK ST,0
99019MC,NY,COM,DODGE,926145,VARICK ST,2006
17740MD,NY,COM,PETER,926145,6 AVE,2013
88653MG,NY,COM,FRUEH,926145,CHRISTOPHER ST,2004
XEEF90,NJ,PAS,FORD,926145,6 AVE,0
39179MJ,NY,COM,HIN,926145,W 10 ST,2007
2588096,IN,PAS,PETER,926145,W 10 ST,0
68383MG,NY,COM,MERCU,926145,5 AVE,2016
23801TC,NY,COM,MERCU,926145,8 AVE,1999
XAZE44,NJ,PAS,HIN,926145,WASHINGTON ST,0
49981JG,NY,COM,GMC,926145,WASHINGTON ST,1988
13777MH,NY,COM,HIN,926145,6 AVE,2015
63394JM,NY,COM,MERCU,926145,6 AVE,1997
34550AL,NY,COM,CHEVR,938470,BLEECKER STREET,2007
2582144,IN,PAS,FRUEH,955856,8TH AVE,0
73060JC,NY,COM,INTER,953856,8TH AVE,1992
47602MD,NY,COM,PETER,955856,8TH AVE,2013
EED8093,NY,PAS,TOYOT,941055,BAYARD ST,2001
BXJ2855,NY,PAS,HONDA,941055,BAXTER ST,2004
FJG7905,NY,PAS,JEEP,934003,NEW UTRECHT AVE,2008
49929JG,NY,COM,GMC,953212,PITT STREET,1990
5625ZMG,NY,COM,FRUEH,957692,172 IRWCCR,2016
56252MG,NY,COM,FRUEH,957692,MERCER ST,2016
60280JR,NY,COM,SOLVC,957692,WOOSTER ST,2004
98545JX,NY,COM,ME/BE,952024,PRINCE ST,0
56224MG,NY,COM,GMC,952024,BROADWAY,0
89379MJ,NY,COM,GMC,952024,FULTON ST,0
33119MA,99,COM,GMC,952024,LIBERTY PLAZA,0
26546MJ,NY,COM,ISUZU,960159,JEFFERSON AVE,2017
FFA9767,NY,PAS,HYUND,942388,C/O EAGLE,2015
356416,IN,PAS,MACK,962855,6TH AVE,0
56252MG,NY,COM,FRUEH,960634,W HOUSTON ST,2016
89414MJ,NY,COM,SOLEC,960634,MERCER ST,2004
49735JG,NY,COM,MERCU,960634,GREEN ST,0
21043MK,NY,COM,FRUEH,960634,PRINCE ST,2004
49730JG,NY,COM,MERCU,960634,VAN DAM ST,0
96673MJ,NY,COM,ME/BE,960634,BARCLAY ST,2016
ERV7490,NY,PAS,FORD,920275,CADMAN PLAZA,2009
FFS1316,NY,PAS,FORD,920275,LAFAYETTE,2011
BLANKPLATE,99,999,CADIL,941291,R/O 111 BRIDGE ST,1979
BLANKPLATE,99,999,LINCO,941291,R/O 111 BRIDGE ST,1979
BLANKPLATE,99,999,JEEP,941291,R/O 111 BRIDGE ST,1979
24711MG,NY,COM,MITSU,936716,1 AVE,2013
XCDC10,NJ,PAS,ISUZU,936716,1 AVE,2013
AP881B,NJ,PAS,MACK,936716,1 AVE,2013
45838MC,NY,COM,FRUEH,924452,NASSAU AVE,2012
18944TC,NY,TRC,KENWO,924452,NASSAU AVE,2007
CSNRC2,NY,COM,FORD,924452,KINGSLAND AVE,2006
62500JM,NY,COM,MERCU,924452,WYTHE AVE,1997
DPH9178,NY,PAS,VOLVO,957200,WILSON AVE,2016
FCE5358,NY,PAS,HONDA,957200,BUSHWICK AVE,2003
Y40GKB,FL,PAS,TOYOT,938037,FLATBUSH,0
BES6195,NY,PAS,ME/BE,938830,41 STREET,2002
FFV1904,NY,PAS,TOYOT,924452,MEEKER AVE,2009
51346MG,NY,COM,GMC,924452,MEEKER AVE,2001
2027888,IN,PAS,MERCU,924452,NASSAU AVE,0
BLE3269,NY,PAS,MITSU,924452,NORMAN AVE,0
DUJ8389,NY,PAS,HONDA,924452,JEWEL ST,2013
FGR3449,NY,PAS,HONDA,924452,ROEBLING ST,2003
ZNR1929,NC,PAS,CHEVR,924452,WEST ST,0
W38GSJ,NJ,PAS,BMW,962584,NORMAN AVENUE,0
FLY2089,NY,PAS,JEEP,937335,REEVE PL,2014
ESL9245,NY,PAS,FORD,936709,E 7 ST,2007
DZK8759,NY,PAS,HONDA,935428,MARINE AVE,2016
DZJ1527,NY,PAS,NISSA,926593,95TH ST,2007
14827MJ,NY,PAS,FRUEH,950074,6 AVE,2016
61748MH,NY,COM,FRUEH,950074,W 54,1998
63450JM,NY,COM,MERCU,942683,W 55 ST,1991
37660JP,NY,COM,GMC,942683,W 55TH ST,1990
49729JG,NY,COM,MERCU,904699,N/S W 47TH,1997
63424JM,NY,COM,GMC,947753,W 41 ST,0
57387MJ,NY,COM,ZENIT,949729,6TH AVE,2016
83465MH,NY,COM,FRUEH,936656,W 57,2016
62407JM,NY,COM,INTER,936656,W 59 ST,1996
96107MA,NY,COM,FRUEH,936656,W 60TH ST,2011
92617JU,NY,COM,INTER,936656,W 60TH ST,2006
62982JM,NY,COM,GMC,886347,W 72ND,1986
60076MJ,NY,COM,FRUEH,886347,CENTRAL PARK WEST,2017
91657MC,NY,COM,WORKH,886347,W 70,2012
96073JM,NY,COM,INTER,886342,W 72,0
25154MO,NY,COM,ISUZU,943621,COLUMBUS AVE,2013
AHO7185,AZ,PAS,FORD,895969,W 60 ST,0
85722ME,NY,COM,FORD,895969,6 AVE,2014
79839MD,NY,COM,FORD,895969,W 43 ST,2013
XBYG5Z,NJ,PAS,ISUZU,895469,W 43 ST,0
92431JY,NY,COM,MERCU,926586,9TH AVE,2010
16214TC,NY,TRC,PETER,926586,W 44 ST,2013
73060JC,NY,COM,MERCU,926586,8TH AVE,1992
63424JM,NY,COM,MERCU,926586,W 41 ST,1997
41745JX,NY,COM,ISUZU,926586,TIMES SQUARE,2013
24501MH,NY,COM,MERCU,906449,LEXINGTON AVE,1990
49948MJ,NY,COM,HIN,906449,LEXINGTON AVE,2016
31559MG,NY,COM,FRUEH,943621,COLUMBUS AVE,2001
85998MD,NY,COM,FRUEH,943621,W 49TH ST,2015
50501JT,NY,COM,DODGE,948889,11 AVE,2005
37660JP,NY,COM,GMC,948889,W 55 ST,1990
37693JP,NY,COM,GMC,948889,W 55 ST,1988
242CRA,NJ,PAS,TOYOT,948889,11 AVE,0
288GVY,NJ,PAS,MAZDA,948889,11 AVE,0
56249MG,NY,999,FRUEH,948889,W 64 ST,2015
HMF8113,NY,PAS,ACURA,805084,BELLANY LOOP,2017
HFM4249,NY,PAS,FORD,946225,BEACH 40 ST,2002
HNP1941,NY,PAS,NISSA,954537,BLAKE AVE,2014
HEG7110,NY,PAS,,941739,CLASSON,2013
T415077C,NY,PAS,FORD,941739,VERNON AVE,1999
GGW6899,NY,PAS,JEEP,946769,VANUZER ST,2005
HFP5723,NY,PAS,JEEP,959213,MADISON,2003
KF26670,PA,PAS,DODGE,0,134 ST,2017
HLD3722,NY,PAS,MITSU,0,134 ST,2008
HPK1043,NY,PAS,JEEP,953734,E 135 ST,2006
GPD2630,99,OMT,TOYOT,913589,R/O 9 METROTECH COUR,2016
HMY3324,NY,PAS,FORD,0,HOGAN PLACE,2013
GTY4628,NY,PAS,NISSA,0,CENTRE STREET,2014
HLP7392,NY,PAS,HYUND,0,LIVINGSTON ST,2017
GRA9392,NY,PAS,CHRYS,0,CENTRE STREET,2012
HCS3606,NY,PAS,GMC,920307,DEAN ST,2015
HNJ1603,NY,PAS,TOYOT,920307,DEAN ST,2004
GVH7972,NY,PAS,FORD,920307,,2001
KFZ0463,PA,PAS,FORD,955844,SPENCER ST,0
GWG6958,NY,PAS,CHEVR,960318,BERGEN ST,0
HGW1665,NY,PAS,ACURA,931973,E HOUSTON ST,2005
G17664D,NY,COM,FORD,937228,CHERRY ST,2013
HKJ8710,NY,PAS,MITSU,937228,ATTORNEY,2015
HMX6014,NY,PAS,NISSA,937228,C/O MONTGOMERY,1998
GSN7012,NY,PAS,TOYOT,961235,AMSTERDAM AVE,2011
KCG2088,PA,PAS,,107,B 222 LOT,2008
HLE4340,NY,OMT,AUDI,958879,KLONDIKE AVE,2016
K99HSU,NJ,PAS,FORD,0,SCHERMERHORN STREET,0
GS164,99,PAS,MAZDA,956773,HALSEY ST,2010
HHG6620,NY,PAS,ME/BE,925019,DEKALB AVE,2006
KGY3617,99,PAS,FORD,928758,PULASKI ST,0
GDP3917,NY,PAS,PORSC,934530,CUMBERLAND STREET,2006
HLA3456,NY,PAS,TOYOT,954713,CARLTON AVENUE,2003
GCP7190,NY,PAS,HYUND,960315,SAINT JAMES PL,2011
KDE6014,PA,PAS,BMW,962443,LINDEN BLVD,2012
HND3937,NY,PAS,NISSA,962445,LINDEN BLVD,2009
HMM4466,NY,PAS,FORD,946202,CAMERON CT,2016
GSX1178,NY,PAS,ME/BE,930771,W 19 ST,2014
GNL3522,NY,PAS,NISSA,930771,W 19 ST,2014
JJD9536,VA,PAS,ME/BE,960177,BERGEN ST,0
GLJ6989,NY,PAS,ME/BE,959364,MYRTLE AVENUE,2016
GYS2995,NY,PAS,FORD,940908,JACKSON ST,2015
GZY1761,NY,PAS,FORD,942709,HENRY,2009
HGE5392,NY,PAS,NISSA,938155,E 116TH ST,2004
HJV6213,NY,PAS,FORD,938155,E 117 ST,0
HKP7390,NY,PAS,BMW,925954,ST MARKS PLACE,2017
HRJ5690,NY,PAS,DODGE,957370,STERLING PL,2017
HPL2938,NY,PAS,JEEP,902270,MELROSE ST,2017
HAP7153,NY,PAS,HONDA,959880,HENRY ST,2015
KNV290,SC,PAS,HYUND,960278,AMBER ST,0
GVZ4009,CA,PAS,JEEP,937324,18 ST,0
HNR9663,NY,PAS,FORD,949920,C/O RENEE PL,2017
K45CLD,NJ,PAS,FORD,929171,E 50,0
KKA4444,PA,PAS,HONDA,959778,S/E C/O E 21 ST,0
GXD4698,NY,PAS,TOYOT,960894,EAST 17 TH ST,2012
HNU8035,NY,PAS,TOYOT,928428,SOUTH ST,2016
GGM3885,NY,PAS,FORD,928428,SOUTH ST,2012
HLG6774,NY,PAS,VOLVO,929171,E 43,2011
HBS8781,NY,COM,NISSA,958442,MARKET ST,2015
GVM1927,NY,PAS,ME/BE,930678,E 5 ST,2015
HMV7604,NY,PAS,TOYOT,961664,CARLTON AVE,2015
GWV5679,NY,PAS,MITSU,959009,HUDSON AVE,2012
KJF9409,PA,PAS,BMW,932160,DUPONT ST,0
HPW9746,PA,PAS,SUBAR,942867,COMMERICAL ST,0
GNP4509,NY,PAS,ROVER,933453,S PORTLAND AVE,2017
HKF3240,NY,PAS,NISSA,930929,WASHINGTON AVE,2013
T662282C,NY,OMT,LINCO,930929,ATLANTIC AVE,2008
HMF9792,NY,PAS,LEXUS,930929,PARK AVE,2017
HNF2047,NY,PAS,TOYOT,952062,FRANKLIN AVE,2017
JPE8204,PA,PAS,TOYOT,960402,DEAN ST,2014
HNJ4000,NY,PAS,TOYOT,955315,STERLING PL,2001
GSC8973,NY,PAS,JEEP,936285,WYTHE AVE,2014
GWE7511,NY,PAS,HONDA,958300,MIDDLETON  ST,2008
GKB7109,NY,PAS,CHRYS,959176,KEAP ST,2011
HNC6980,NY,PAS,HONDA,941343,VERMONT ST,2005
GXE8743,NY,PAS,INFIN,935289,C/O CLEVELAND ST,2014
GXT6364,NY,PAS,KIA,957552,C/O NEW YORK AVE,2015
HKV2802,NY,PAS,GMC,942598,PLAYMOUTH STREET,2010
HPE4444,NY,PAS,JEEP,956774,PACIFIC ST,2015
HK1483,NC,PAS,KIA,962684,HULL STREET,0
HGW1989,NY,PAS,NISSA,962765,ROCKAWAY AVE,2005
HAU7741,NY,PAS,TOYOT,952752,NOSTRAND AVE,2015
HNJ3752,NY,PAS,NISSA,949618,FLEET WALK,2005
GTK4549,NY,PAS,MAZDA,960964,YORK ST,2015
HKL5324,NY,PAS,FORD,959511,YORK ST,2002
GNN7922,NY,PAS,DODGE,947944,GROVE ST,2009
HRU7151,NY,PAS,ACURA,959280,W 131 ST,2004
KCJ5785,PA,PAS,NISSA,962452,LINDEN ST,0
GHE8394,NY,PAS,TOYOT,958001,7TH AVE,2011
HMN1006,NY,PAS,TOYOT,956172,TAFFEE PL,2002
HKB1113,NY,PAS,TOYOT,962480,W 51 ST,2006
GQBP79,FL,PAS,FORD,962419,W 55 STREET,0
HNJ5926,NY,PAS,CADIL,958126,ST JOHNS PL,1990
HLA7278,NY,PAS,CHRYS,933554,UTICA AVE,2008
HPU4694,NY,PAS,FORD,933554,UTICA AVE,2001
HNJ3651,NY,PAS,MITSU,958217,RANDOLPH STREET,2006
GCD5768,NY,PAS,HONDA,930929,PARK AVENUE,2014
GKE9085,NY,PAS,BMW,930929,MONUMENT WLK,2011
HPX1501,NY,PAS,NISSA,930929,MONUMENT WLK,2005
GFK8190,NY,PAS,AUDI,930929,PARK AVENUE,2013
HGC3645,NY,PAS,HONDA,946194,POST AVE,0
HMX7571,NY,PAS,DODGE,954688,EAST 94 ST,2007
HCZ2255,NY,PAS,TOYOT,962776,LUDUBON AVE,0
T405887C,NY,PAS,LINCO,962776,AUDUBON AVE,0
GEP2517,NY,PAS,HONDA,938520,C/O A EAST 8TH ST,2010
HBT1596,NY,PAS,HONDA,936343,MOTT STREET,2015
K035038,TX,PAS,MERCU,927983,BOWERY,0
HMA7903,NY,COM,CHEVR,962219,EAST 5TH STREET,2001
K059858,TX,PAS,STERL,935067,CROSBY ST,0
H86FBC,NJ,PAS,FORD,935067,CROSBY ST,0
HFA4663,99,PAS,HONDA,962715,E 19,2016
HJZ2508,NY,PAS,TOYOT,907171,66 ST,2016
HKB7301,NY,PAS,ME/BE,907171,66 ST,2008
HFA3363,NY,PAS,FORD,954158,57 ST,0
HCT2859,NY,PAS,DODGE,936299,BROADWAY AVE,2007
KHF5650,PA,PAS,BMW,953523,FORT GEORGE AVE,0
HZT8198,NY,PAS,NISSA,960804,E 66TH ST,2012
HGB4348,NY,PAS,FORD,958550,LEXINGTON AVE,1996
HCP1043,NY,PAS,,937926,13 AVE,2016
GJC4315,NY,PAS,JEEP,937335,VANDERBELT PL,2016
HDV3057,NY,PAS,TOYOT,937335,TERRACE PL,2012
G6F5705,NY,PAS,TOYOT,930719,OCEAN PARKWAY,2002
HHB9698,NY,PAS,CADIL,931153,43 ST,2014
HCA6278,NY,PAS,TOYOT,953780,11 AVE,2015
HNH8667,NY,PAS,TOYOT,954158,56 ST,2017
GMR3064,NY,PAS,TOYOT,936663,S 186 LN,2002
T628534C,NY,OMT,CADIL,936663,186TH LANE,2013
HFM8225,NY,PAS,ME/BE,938251,WEST 47 STREET,2016
L7705L,CT,999,LINCO,938251,WEST 46 STREET,0
GTE2505,NY,PAS,JEEP,938251,WEST 46 STREET,2008
GTF4484,NY,PAS,ME/BE,926207,26TH,2014
HLM3593,NY,PAS,TOYOT,936295,58 AVE,2017
HAL6835,NY,PAS,HYUND,918421,HORACE HARDING EXP,2007
GFS9563,NY,PAS,NISSA,924452,N 4TH ST,2013
HCR7444,99,PAS,JEEP,924452,BEADEL ST,2014
HR6775,NC,PAS,UD,924452,GREENPOINT AVE,0
HAP7922,NY,PAS,HONDA,929515,EAST 3RD ST,2015
HPU6663,NY,PAS,HONDA,928066,40 STREET,2009
GSC6957,NY,PAS,CHRYS,946536,50 ST,2017
HPE2484,NY,PAS,TOYOT,931465,49 ST,2017
HRA487,FL,PAS,ME/BE,959842,CONEY ISLAND,0
GYV2659,NY,PAS,MITSU,938645,BUCKINGH AVE,2015
GYX1230,NY,PAS,FORD,0,SB NOSTRAND AVE @ GL,2015
546HTPF,NJ,PAS,HONDA,911355,31 AVE,0
30TA81,NY,PAS,SUZUK,10098,THOMAS ST,0
DYC5162,NY,PAS,LEXUS,911284,MURRAY ST,2004
EBTL135,NC,PAS,NISSA,0,134 ST,0
22RU82,NY,999,TRIUM,939825,6TH AVE,0
71280MD,NY,COM,MERCU,939755,C/O W 43,2014
79676JK,99,PAS,FRUEH,891822,9TH AVE,1998
25493BB,NY,999,ANKHI,954120,W 44 ST,2014
89373MJ,NY,COM,DODGE,954120,W 43,2008
44213MK,NY,COM,FRUEH,920671,WALLABOUT AVE,2007
FCS5504,NY,PAS,FORD,913589,R/O 9 METROTECH COUR,2013
WVJ1794,VA,PAS,HONDA,959336,C/O SUTPHIN BLVD,2005
T706215C,NY,OMT,LINCO,939336,C/O PARSONS BLVD,2004
66223JW,NY,COM,FREID,946331,WESTEND AVE,2007
FGX6182,NY,PAS,AUDI,953043,E 82 ST,2017
7HZM515,CA,PAS,VOLKS,954270,C/O COMMERICIAL ST,2014
60795JV,NY,COM,FORD,947341,BEEKMAN ST,2003
3NB236,MA,PAS,TOYOT,949376,REGIS DR,0
62416JM,NY,COM,INTER,627890,MAIN ST,1998
T661423C,NY,OMT,CHEVR,627890,MAIN ST,2015
2059241,IL,PAS,FORD,953114,W 20 ST,0
FGR3695,NY,PAS,HONDA,641607,LAFAYETTE STREET,2014
EAE4181,NY,PAS,NISSA,160972,FMCP PASSARELLE RAMP,2007
DJR2013,NY,PAS,FORD,160691,PIER 5 PARKING LOT,2005
60504MD,NY,COM,CHEVR,160691,F/O PEIR 5 PARKING L,2009
56224MG,NY,COM,,952973,BWAY,0
83487ME,NY,COM,,952975,LIBERTY ST,0
FDT9779,NY,PAS,NISSA,958001,8TH AVE,2015
3VU2018,NY,PAS,SUBAR,947613,GREEN ST,2017
T719916C,NY,PAS,TOYOT,962507,HANCOCK ST,2016
93087MD,NY,COM,FRUEH,956708,ST NICHOLAS AVE,0
56250MG,NY,COM,FRUEH,949760,WILLIAM STREET,2016
56250MG,NY,COM,FRUEH,949760,WILLIAM STREET,2016
52962MD,NY,COM,FRUEH,949760,MAIDEN LANE,2014
18506MK,NY,COM,DODGE,949760,ERICSSON PLACE,2013
82808ME,NY,COM,FRUEH,949760,SPRING STREET,2006
82808ME,NY,COM,FRUEH,949760,BROADWAY,2006
30969JX,NY,COM,WORKH,949760,HARRISON ST,2007
68402ME,NY,COM,FORD,942709,FDR DRIVE,2011
46888JY,NY,999,DODGE,958475,CHERRY,2008
24387MH,NY,COM,KENWO,954376,8 AVE,2016
BLANKPLATE,99,999,VOLKS,955801,C/OBEDFORD PL,0
BLANKPLATE,99,999,VOLKS,955801,C/O BEDFORD PL,0
AP497H,NJ,PAS,MERCU,950037,8 AVE,0
14399JN,NY,COM,FRUEH,954600,W 43 ST,1997
63514JM,NY,COM,INTER,955403,W 24 ST,1997
46781M3,NY,COM,FRUEH,958699,W 56,2014
77032MG,NY,PAS,VOLVO,949037,8TH AVE,2006
52968MD,NY,COM,FRUEH,957950,3RD,2014
83484MH,NY,COM,FRUEH,950022,WEST END AVE,2016
85083JT,NY,COM,INTER,950022,WEST END AVE,1995
0ATXP0,CT,PAS,VOLKS,957170,CENTRAL PARK WEST,0
13806MH,NY,COM,KENWO,944584,9TH AVE,2015
63581JM,NY,COM,INTER,942442,WASHINGTON ST,1996
12228MG,NY,COM,FRUEH,942442,WASHINGTON ST,2015
92786MJ,NY,COM,FORD,942442,BLEECKER ST,2003
49981JG,99,COM,GMC,942442,BLEECKER ST,1988
81752JN,NY,COM,INTER,957216,1 AVE,2004
33228MJ,NY,COM,FRUEH,957216,EAST 9 ST,2006
T644616C,99,OMT,TOYOT,957216,1 AVE,2013
9P15A,NY,OMT,FORD,951197,CONEY ISLAND AVE,2012
7644327C,NY,OMT,LINCO,951197,FOSTER AVE,2010
20301TC,NY,TRA,,948443,8 AVE,2007
63450JM,NY,COM,INTER,928227,W 55 ST,1995
55092MB,NY,COM,WORKH,928227,BROADWAY,2012
AA08450,CT,PAS,SUBAR,957670,WEST END AVE,0
73295ME,NY,COM,FORD,958421,EAST 10 ST,2007
52966MD,NY,COM,FRUEH,953432,AVE C,2014
CZC2235,NY,PAS,INFIN,929171,TUDOR CITY PL,2008
VLM6214,VA,PAS,ME/BE,929171,BEEKMAN PL,0
19TB88,NY,PAS,YAMAH,943181,MULBERRY ST,0
63064JM,NY,COM,GMC,956155,W 43 ST,1988
24387MH,99,COM,KENWO,927346,8 AVE,2016
EVB9800,NY,PAS,TOYOT,956681,BRADHURST AVE,2010
28668MH,NY,COM,,958263,1 AVE,0
28668MH,NY,COM,,958263,2 AVE,0
55036MB,NY,COM,,958263,3 AVE,0
P78HLD,NJ,PAS,NISSA,956773,SUMMER AVE,2015
22684ME,NY,COM,FRUEH,925019,MADISON ST,1999
4RCD90,MA,999,TOYOT,958087,E 5 ST,0
21037MK,NY,COM,FORD,955358,S/S OF W 48 ST,0
FHY3268,NY,PAS,DODGE,959778,E 21 STREET,0
EKN8183,NY,PAS,CHEVR,959778,S/E C/O REGENT PL,2012
94986MC,NY,COM,ISUZU,951172,S/W/C W55 ST,2012
62711JM,NY,COM,,951019,WEST 57 ST,1990
21645SH,NY,SCL,STARR,962436,89 AVE,2013
49215KA,NY,COM,FORD,954415,NAGLE AVE,0
94908JA,NY,COM,WORKH,954415,SEAMAN,0
91648MC,NY,COM,,954415,BROADWAY,0
45167JZ,NY,COM,MERCU,926841,6 AVE,1993
45167JZ,NY,COM,MERCU,926841,6 AVE,1993
XY0578,99,999,TOYOT,954163,ST JOHNS PL,0
7AVUL2,CT,PAS,,956210,THROOP AVE,0
11232MJ,NY,COM,FORD,949519,CHAMBERS ST,2015
62550JM,NY,COM,INTER,935644,LIVINGSTON STREET,1997
68761MH,NY,COM,FRUEH,947540,COURT ST,2016
944553,VA,PAS,,956963,EASTERN PARKWAY,0
92095ME,NY,COM,CHEVR,949439,BARTLETT ST,2004
35411MB,NY,COM,WORKH,959303,W 204 STREET,2011
N21HUS,NJ,PAS,DODGE,933554,DEAN ST,0
70715KA,NY,COM,MITSU,936771,W 23 ST,2007
21552TC,99,TRC,PETER,927132,10 AVE,2015
67668MH,NY,COM,FRUEH,927132,W 43 ST,2016
2121806,IN,PAS,INTER,950596,8TH AVE,0
28404PA,NY,APP,KENWO,928338,W 56 ST,0
28404PA,NY,APP,KN,928338,W 56 ST,0
27903MD,NY,COM,MITSU,962480,W 58 ST,2006
31975MG,NY,COM,FORD,957383,8TH,2006
30649MA,NY,COM,FORD,930655,W 47 ST,2010
63111JM,NY,COM,GMC,930680,W 47 ST,1990
2CF1612,MA,PAS,HYUND,962774,AUDUBON AVE,0
28668MH,NY,COM,,941752,2ND AVE,0
FHJ8205,NY,PAS,SUBAR,928505,BEDFORD AV,2004
81119MJ,NY,COM,ISUZU,958212,VARICK AVENUE,2017
6981JD,OK,PAS,,958212,GRAND STREET,0
FPE4712,NY,PAS,TOYOT,958212,GRAND STREET,2006
AE32326,99,PAS,FORD,958212,METROPOLITAN AVE,0
XESV96,NJ,PAS,FORD,958212,METROPOLITAN AVE,0
CE47440,NC,PAS,TRIUM,955650,BAY AVE,0
AH38567,AZ,PAS,GMC,956792,DUMONT,0
94063MJ,NY,COM,FORD,943430,3 AVE,2017
94063MJ,NY,COM,FORD,943430,3 AVE,2017
24091TT,NY,999,DODGE,956001,UTICA AVE,2017
83481MH,NY,COM,FRUEH,932922,W 47TH ST,2016
41867JM,NY,COM,FRUEH,932922,W 47TH ST,0
34684MJ,99,COM,HIN,949315,CHURCH ST,2010
55072MB,NY,COM,FRUEH,928126,W 55 ST,2012
86911ME,NY,COM,MERCU,928126,W 55 ST,2015
37693JP,NY,COM,GMC,928126,W 55 ST,1988
8174SJN,NY,COM,INTER,950638,6TH AVE,2004
41949JZ,NY,COM,CHEVR,949283,WEST END AVE,2009
73259MG,NY,COM,FORD,949283,WEST END AVE,2015
AE41008,AZ,PAS,GMC,929184,WEST END AVE,0
AZN9486,NY,PAS,TOYOT,962601,KENT AVE,2015
81407MJ,NY,COM,DODGE,924043,GARDNER AVE,2017
73934MD,NY,COM,FORD,924043,VARICK AVE,2014
AH24937,AZ,PAS,FORD,924043,METROPOLITAN AVE,0
D8468,DE,PAS,ME/BE,961220,C/O JEFFERSON AVE,0
YSM5840,NY,PAS,TOYOT,958535,CLASSON AVE,2017
63081JM,NY,COM,GMC,938761,E 28 ST,1989
12227MG,99,COM,MERCU,948829,GREENWICH AVE,2016
34326JZ,NY,COM,MITSU,926760,W 27 ST,1999
XFB127,NJ,PAS,ISUZU,926760,W 26 ST,0
ZBS0197,PA,PAS,GMC,962328,W 25 ST,0
XECM68,NJ,PAS,JEEP,962328,W 27 ST,0
62803MH,NY,COM,HONDA,962328,W 27 ST,0
4209621,99,999,TOYOT,962449,E 29,0
R93HTM,NJ,PAS,INFIN,956015,SULLIVAN PLACE,0
46979PC,NY,APP,PROV,927983,CHRYSTIE ST,2007
46979PC,NY,APP,PREVO,927983,CHRYSTIE ST,2007
